City,Country,latitude,longitude,n_incidents,n_kill
El Hadj,Algeria,36.08,2.56,1,15
Diogue,Senegal,12.574444,-16.7525,1,11
Ain Adden,Algeria,35.342531,-0.276396,1,15
Charef,Algeria,34.616667,2.8,1,19
Chebli,Algeria,36.577409,3.011017,2,100
Tlemzen P.,Algeria,34.882776,-1.31667,1,10
Sidi Youcef,Algeria,35.40304,0.34706,1,4
Sidi Merzouk,Algeria,36.30552,1.85366,1,6
Villanueva district,Colombia,10.60485,-72.97948,1,0
Watuhaka,Indonesia,0,0,1,2
Las Limas Chitamucum,Mexico,17.106764,-92.525715,1,4
Kardhiq,Albania,40.121667,20.0275,1,0
Draa el Temar,Algeria,36.00607,2.80808,2,17
Mahelma,Algeria,36.680836,2.875486,1,38
San Carlos de Guaroa district,Colombia,3.712307,-73.243625,1,11
Nyamugasana,Uganda,0,0,1,1
Bouangoud,Algeria,36.521669,2.988941,1,30
Ouled Sidi Yahia,Algeria,36.052818,1.484734,1,10
San Juan de Arama district,Colombia,3.372457,-73.873772,2,17
Arboleda,Colombia,0,0,4,19
Kabereere,Uganda,0.064628,30.066524,1,18
Sekhouna,Algeria,34.506967,0.849643,2,32
San Jose de Apartado,Colombia,7.85994,-76.590527,2,3
Souidani Boudjemaa,Algeria,36.555482,2.950129,1,14
Mabayi,Burundi,-2.706343,29.24463,1,3
Bagre,Colombia,7.59211,-74.80908,1,1
Haouch Gros,Algeria,36.555447,2.953048,1,13
Ksar el Boukhari,Algeria,36.578335,2.91334,1,9
El Gor,Algeria,34.637763,-1.153872,1,0
Karinzi V.,Burundi,0,0,1,22
Comalcalco,Mexico,18.262809,-93.223443,1,0
Maghnin,Algeria,34.854797,-1.731727,1,41
Awang,Philippines,7.161138,124.215343,5,7
Las Penas,Colombia,0,0,1,3
Jabal Anz,Yemen,14.935373,43.865216,1,0
Klincina,Yugoslavia,42.623889,20.460833,1,1
Narowal district,Pakistan,32.271924,75.062027,2,1
Mwenge,Uganda,0.713765,30.61999,2,28
Marhoum,Algeria,34.45,-0.2,2,3
Rumonge district,Burundi,-3.967065,29.436166,1,8
Usedom,Germany,53.873012,13.92041,1,0
Yiyel,Algeria,36.821899,5.766102,1,1
Bijeljina,Bosnia-Herzegovina,44.756944,19.216111,6,1
Mazgirt,Turkey,39.018544,39.605112,1,2
Jaar,Yemen,13.219398,45.307838,22,217
Ghrira,Algeria,0,0,1,5
Baqubah,Iraq,33.74324,44.623825,745,1779
Gaguitt,Senegal,0,0,1,2
Cakovec,Croatia,46.389738,16.437965,1,0
Sonte,Guatemala,15.607018,-90.418485,1,0
Oued El Agla,Algeria,35.96605,4.69822,1,3
Hennaya,Algeria,34.951389,-1.368056,1,6
Nula,Bosnia-Herzegovina,43.900915,17.652083,2,1
Dagalti,Turkey,37.599692,43.163785,1,11
Ziamah Mansouriah,Algeria,36.673056,5.481111,1,3
Fairport,United States,43.10106,-77.441914,1,0
Cucuyachi,Mexico,17.22664,-100.2886,1,1
Campo Grande,Brazil,-20.469303,-54.620434,1,1
La Gabarra,Colombia,8.998496,-72.897243,2,4
Phaizol Kuki,India,0,0,1,3
Ikhu,India,27.857788,77.79062,2,20
Valle de Bravo,Mexico,19.195056,-100.137867,1,1
Belisario Dominguez,Mexico,15.300674,-92.352837,1,0
Oussouye district,Senegal,12.488449,-16.543676,2,0
Moulomp,Senegal,0,0,1,1
Hudur district,Somalia,4.123091,43.890845,4,13
Sobha,Algeria,36.109167,1.109722,1,5
Sidakan,Iraq,36.803372,44.663587,1,57
Degala,Iraq,36.175982,44.385519,1,0
Tajmout,Algeria,33.880128,2.528315,1,22
Dhalai district,India,23.846698,91.909924,11,30
Hamlit,Algeria,0,0,1,27
Majagual,Colombia,8.540112,-74.630384,2,1
Alavai South,Sri Lanka,9.8,80.2,1,1
La Paragua district,Venezuela,6.832279,-63.332929,1,0
Villeta district,Colombia,5.01126,-74.470196,1,0
Bakol,Somalia,4.346389,43.549722,1,12
Winnipeg,Canada,49.899823,-97.138374,1,0
Sonson district,Colombia,5.70905,-75.31102,1,0
Mugaruro,Burundi,-3.284142,30.381873,1,1
Mapalago V.,Senegal,0,0,1,3
Hammama,Algeria,36.311529,2.257047,1,12
Puerto Pilon,Costa Rica,8.440212,-83.094398,1,2
Tamiyyah,Egypt,29.474121,30.959152,4,5
Arakli,Turkey,40.93796,40.058001,1,0
Cemisgezek,Turkey,39.06364,38.912394,2,0
Mutara,Burundi,-3.19755,30.182785,1,8
Mukamara,Rwanda,-1.611111,29.496667,1,27
La Sonsa,Guatemala,15.498381,-90.982067,2,2
Glogovac,Yugoslavia,42.623016,20.893125,4,25
Oved Zitoun,Algeria,36.1925,1.720278,1,8
Labrache,Algeria,0,0,1,7
El Ayo,Somalia,11.245556,48.8925,1,0
La Horqueta,Colombia,3.1,-72.833333,1,14
El-Obeid,Sudan,13.182622,30.216506,1,1
Ain El Hadjar,Algeria,36.30694,8.27861,1,1
Promissao,Brazil,-21.536051,-49.860356,1,0
Urrao district,Colombia,6.31609,-76.13397,1,7
Coimbatore,India,11.016845,76.955832,20,60
Rio Quema,Panama,7.52005,-80.574914,1,0
el Hamra,Algeria,31.966581,5.983465,1,0
Hassi Labed,Algeria,35.490278,2.009444,1,29
Burns,United States,43.58604,-119.054654,1,0
Bathe-Lakshmanpur,India,0,0,1,60
Kendua,Bangladesh,24.66137,90.841348,1,0
Chandina,Bangladesh,23.489069,91.007638,2,2
Muyira,Burundi,-3.394062,29.404047,1,4
Lumaco,Chile,-38.163995,-72.903248,2,0
Rwerere,Rwanda,-1.60772,29.333746,1,2
Kovikulam,Sri Lanka,8.737531,80.506334,1,8
San Jacinto district,Colombia,9.82916,-75.12192,1,3
San Juan Nepomuceno district,Colombia,9.951201,-75.079457,1,5
Bulinga,Rwanda,-1.996892,29.706386,1,5
Casacara,Colombia,9.83053,-73.26216,1,3
Cerro Burgos,Colombia,7.976389,-73.900278,1,2
Churanchandpur,India,24.346092,93.699904,4,26
Mundaca,Spain,43.407335,-2.698322,1,0
Ad-Damazin,Sudan,11.800092,34.387633,1,0
Thottipalayam,India,11.079703,77.175836,3,30
Sindone,Senegal,12.601,-16.077164,1,2
Vallecitos de Zaragoza,Mexico,17.921815,-101.322463,1,1
Ramba,Rwanda,-1.868461,29.542664,1,12
Moskovskiy,Tajikistan,37.624484,69.645288,1,1
Ghaovazet,Algeria,0,0,1,7
Hadessari,Algeria,0,0,1,2
Fremda,Algeria,35.069553,1.058527,1,4
Guachene,Colombia,3.13256,-76.39211,2,2
Grabovac,Croatia,45.69578,18.741267,1,1
Darda,Croatia,45.625062,18.689217,1,0
Schonerlinde,Germany,52.653706,13.448543,1,0
Ferroukha,Algeria,36.508333,2.908056,1,5
Khemis Meliana,Algeria,36.266667,2.216667,1,8
Bethioua,Algeria,0,0,1,2
Cocula,Mexico,20.364417,-103.823587,1,1
San Juan de Ocotan,Mexico,20.716667,-103.45,1,1
Huaiyang,China,33.73426,114.888501,1,0
Attatba,Algeria,36.573333,2.675278,2,17
Gostivar,Macedonia,41.800911,20.914169,4,2
Beni Amrane,Algeria,36.666095,3.588863,6,11
Pavarando,Colombia,7.276111,-76.562222,7,280
St. Andrew,Jamaica,18.021429,-76.798279,2,0
Ballsh,Albania,40.598888,19.73472,1,3
Kilgoris,Kenya,-1.006268,34.87897,1,4
Bentalha,Algeria,36.650687,3.074695,1,5
El Bordj,Algeria,35.515985,0.304656,1,15
Kizlyar district,Russia,43.983598,47.034992,2,2
Kwa Machi,South Africa,-30.584737,29.023733,1,5
Angostura,Colombia,6.885714,-75.335003,2,1
Morritos,Colombia,5.26056,-75.57197,1,0
Acteal,Mexico,16.9878,-92.5186,1,45
Bwiza,Rwanda,-1.934652,30.210881,2,22
Nyakabanda,Rwanda,-1.955587,30.046343,1,17
Sabra,Algeria,34.82738,-1.52826,1,1
Palmarito,Colombia,8.313611,-72.485833,1,0
Niakhoum,Senegal,0,0,3,4
Tetovo,Macedonia,42.008513,20.974305,24,3
Kazbekovsky district,Russia,43.002404,46.684117,1,0
Bainem,Algeria,36.440021,6.271662,1,11
Homa Bay,Kenya,-0.532885,34.456837,2,0
Gjirokaster district,Albania,40.078751,20.148621,2,0
Itassi Bahbah,Algeria,0,0,1,3
Oued Sly V.,Algeria,36.101111,1.199444,1,9
El Bovacheria,Algeria,0,0,1,11
Kinigi,Rwanda,-1.453118,29.586212,1,0
Safsaf,Algeria,35.846492,0.377189,2,26
Mustapha Benbrahim,Algeria,0,0,1,17
Telagh,Algeria,36.084918,2.639857,2,4
Sehla,Bahrain,26.204552,50.534554,2,0
Alego,Kenya,0,0,1,1
Shinyalu,Kenya,0.22771,34.815253,1,1
Hudur,Somalia,4.120602,43.890526,31,137
Florida district,Colombia,3.322222,-76.234722,1,6
Vitrolles,France,43.458598,5.249703,2,0
Darrang district,India,26.452288,92.027319,2,12
Oakwood,United States,40.11411,-87.778197,1,1
Kherarba,Algeria,36.200833,1.733611,1,206
Ouled Sahnine,Algeria,0,0,1,0
Than To district,Thailand,6.166837,101.190053,15,3
Cariacica,Brazil,-20.264305,-40.420312,1,1
Kanyosha,Burundi,-3.412554,29.408034,6,57
Prilep,Macedonia,41.35173,21.56214,2,2
Gitarama,Rwanda,-2.080109,29.75988,4,77
Maramvya,Burundi,-3.262719,29.62234,1,13
Had Chekala,Algeria,35.740939,0.750961,1,0
Remka,Algeria,35.855278,1.332222,2,5
Ouled Aissa,Algeria,36.805258,3.813209,7,5
Muaskar,Algeria,35.400169,0.139852,4,11
Sidi Hamed,Algeria,36.74453,3.05268,1,0
Haouch Sahraoui,Algeria,0,0,1,200
Timezrit,Algeria,36.8,4.266667,4,12
Bouchaoui,Algeria,36.759644,2.900788,1,0
Chanae District,Thailand,6.057088,101.695444,13,12
Boussaken,Algeria,0,0,1,0
Punkudutivu,Sri Lanka,9.589647,79.824071,1,13
Mandiala,Pakistan,31.549465,74.847229,1,0
Wandhama,India,33.778175,76.576171,1,23
Frenda,Algeria,35.066667,1.05,2,24
Wakianeri,Sri Lanka,7.785305,81.427899,1,16
Kosice,Slovak Republic,48.720996,21.257748,1,0
Sarh,Chad,9.383462,18.000593,1,0
Viota district,Colombia,4.43749,-74.52209,1,1
Sardinata,Colombia,8.0827,-72.80035,6,12
Ouled Deid,Algeria,36.361111,3.5125,1,2
Los Palos,Indonesia,-8.522814,126.997171,1,3
Minago,Burundi,-3.805833,29.348611,1,25
Forest Hill,United Kingdom,51.504387,-0.140041,1,0
Legazpia,Spain,43.054361,-2.333641,2,0
Wuhan,China,30.593087,114.305357,3,50
Than Tho,Thailand,6.168865,101.181128,1,0
Chaabet el Ameur,Algeria,36.63709,3.69474,1,11
Freetown,Sierra Leone,8.465677,-13.231723,8,23
Capupa,Angola,-13.430885,14.283108,1,5
Gijel,Algeria,36.806124,5.761714,1,19
Rochester,United States,43.233838,-77.571695,1,0
Kilali,Sri Lanka,9.619772,80.267847,2,7
Kev Seima,Cambodia,12.3632,106.817838,1,0
Virar,India,19.45067,72.812571,1,2
Ghazlan,Lebanon,33.309864,35.290858,1,3
Poyntzpass,United Kingdom,54.292584,-6.370958,1,2
Moudjebeur,Algeria,35.948087,2.823179,1,2
Büschelskamp,Germany,53.189005,9.52415,1,0
Hohnhorst,Germany,52.368966,9.371329,1,0
Nainamadu,Sri Lanka,9.040794,80.582727,1,9
Bouskene,Algeria,36.193709,3.236994,1,1
Sukkar,Pakistan,27.70646,68.848241,2,4
Mae Sot District,Thailand,16.723537,98.584374,2,4
Abungabung,Philippines,6.486859,121.913314,1,2
Hangu,Pakistan,33.443839,70.907124,129,274
Guayabetal district,Colombia,4.2157,-73.81476,1,3
Had Sahary Youb,Algeria,35.352153,3.361564,1,52
Kness,Algeria,0,0,1,5
Ruhengeri District,Rwanda,-1.503763,29.632642,1,20
Pacific Beach,United States,32.795975,-117.239659,1,0
Arzew,Algeria,35.85,-0.316667,2,0
Primorskoye,Georgia,43.089588,40.702579,1,3
Sidi Hadjeres,Algeria,35.67481,4.03938,1,8
Banyo,Cameroon,6.748127,11.805761,1,0
Bir el Ater,Algeria,34.752182,8.058859,6,13
Kyabarungira,Uganda,0.169899,30.078078,1,7
Kicwanga,Uganda,1.975278,31.998611,1,6
Curamel,Colombia,0,0,1,0
Mozdok,Russia,43.645784,44.681995,6,68
Thub,India,33.200294,74.730781,1,13
Chhanok Tru,Cambodia,12.514167,104.453889,1,22
Bandaguro district,Burundi,-3.57293,29.899354,1,120
La Encarnacion,Colombia,6.440556,-76.205833,1,10
Muruti,Uganda,0.169899,30.078078,1,8
Hameur El Ain,Algeria,36.478172,2.563933,2,4
Macau,Macau,22.19328,113.548296,1,0
Assinovskaya,Russia,43.079086,45.046568,5,2
Courtfoyle,Ireland,53.039354,-6.092724,1,1
Runik,Yugoslavia,42.794975,20.691387,2,1
Puerto Alvira,Colombia,2.901667,-71.74742,1,21
Wimauma,United States,27.713726,-82.29624,1,0
Surankot,India,33.639869,74.263416,7,39
Cheraitiya,Algeria,36.266667,2.75,1,0
Bogicevica,Yugoslavia,42.561105,20.079583,1,1
Hadjout,Algeria,36.508209,2.412089,1,0
Boubarak,Algeria,36.88145,3.83344,1,2
Ghulja,China,43.977138,81.527454,1,0
Haouch Nahas,Algeria,0,0,1,3
Ras el Ain,Algeria,36.387222,5.413611,2,27
Maryina Roshcha,Russia,55.751377,37.579914,2,0
Kucukmece,Turkey,38.103568,40.539012,1,0
Issers,Algeria,36.72398,3.670848,5,52
Tando Masti,Pakistan,27.439135,68.644449,1,23
Ain Torki,Algeria,36.332778,2.301389,1,12
Moussadek,Algeria,36.35,1.016667,1,1
Hamaida,Algeria,36.057981,2.943878,2,19
Chapnali,India,33.778175,76.576171,1,25
Taricha,Algeria,35.407139,8.120864,1,1
Sidi Ameur,Algeria,35.379565,3.908816,1,0
Solnechnoye,Russia,43.345922,46.662238,1,1
Tibarkoukin,Algeria,0,0,1,1
Aldergrove,United Kingdom,54.649447,-6.213575,1,0
Magheragall,United Kingdom,54.533308,-6.121179,1,0
Ballyhackamore,United Kingdom,54.607712,-5.95621,1,0
Tandragee,United Kingdom,54.353343,-6.412601,5,0
Laurncetown,United Kingdom,54.379391,-6.308146,1,0
Bab Ezzouar,Algeria,36.716667,3.183333,1,1
Dolovo,Yugoslavia,42.566719,20.561024,1,0
Bungwe,Rwanda,-2.704444,29.635278,1,0
Streoc,Yugoslavia,42.602636,20.902977,1,1
Pichori,Georgia,42.451636,41.563931,1,5
Istinic,Yugoslavia,42.5575,20.302778,1,1
Mankindye,Uganda,0.278169,32.585347,1,1
Donji Crnobreg,Yugoslavia,42.580555,20.860463,1,0
Stari Trg,Yugoslavia,42.939199,20.92235,4,0
Sida,Georgia,42.57228,41.71186,1,8
Rambakulam,Sri Lanka,8.682778,80.498611,1,4
Tusuz,Yugoslavia,42.197365,20.722676,1,0
Musreau Lake,Canada,54.559519,-118.62176,1,0
Kouala,Algeria,36.277783,2.765036,1,0
Raïs Hamidou,Algeria,36.763763,3.055413,1,0
Karpos Railway Station,Macedonia,42.179167,21.675833,1,0
Tavildara,Tajikistan,38.779525,70.097949,1,4
Rwaza,Rwanda,-1.694722,29.274167,1,0
Al-Matammah district,Yemen,16.185176,44.393366,1,0
Quibala,Angola,-10.731365,14.983368,1,10
Canfunfo,Angola,-8.767592,17.997744,1,105
Orsantia,Georgia,42.464082,41.670054,1,1
Komoran,Yugoslavia,42.602636,20.902977,1,0
Mashaarun,Lebanon,33.223889,35.493056,2,1
Dulje,Yugoslavia,42.580555,20.860463,3,4
Huayapan,Mexico,17.804745,-97.780765,1,0
Kanaker-Zeytun,Armenia,40.17857,44.535763,1,0
O Kong Vinh,Cambodia,0,0,1,10
Kijevo,Yugoslavia,42.566295,20.716716,1,0
Qantarah,Lebanon,33.273567,35.463655,1,0
Hudaydah,Yemen,15.554965,48.1728,22,53
Nabakevi,Georgia,42.511548,41.691191,1,2
Mussode,Angola,-11.203287,13.838986,1,0
Nahaoua,Algeria,36.530278,3.363333,1,7
Chanapora,India,34.08374,74.789902,2,8
Swaram,India,33.778175,76.576171,1,9
Dhamdhama,India,26.556685,91.479862,1,11
Mainaopuri,India,26.200604,92.937574,1,6
Pjesivic,Bosnia-Herzegovina,43.113384,17.878059,1,0
Sidi M'Barek,Algeria,35.170867,0.359615,1,3
Dahuk,Iraq,36.860813,42.97646,2,9
Demmitt,Canada,55.458018,-119.922668,1,0
Lafayette,United States,40.41737,-86.876554,2,3
Balloul,Algeria,34.991066,0.476189,1,12
Amarpur,India,23.519468,91.654209,2,5
Kalaban,India,32.501944,76.021667,1,26
Satrandi,India,31.104829,77.17339,1,5
Siala,India,33.778175,76.576171,1,19
Yitzhar,West Bank and Gaza Strip,32.168663,35.236202,4,4
La Pesquera,Colombia,7.198606,-75.341218,1,0
Engativa,Colombia,4.667128,-74.106056,1,0
Dar es Salaam,Tanzania,-6.813546,39.239418,7,18
Ventas,Spain,43.33086,-1.815549,1,0
Chicala-Capulo,Angola,0,0,1,15
Vizianagaram district,India,18.106658,83.395551,1,12
Nevon,Russia,58.046265,102.729698,1,0
Nganga-Lac,Burundi,0,0,1,8
Abastumani,Georgia,42.409888,41.866171,1,0
Bialystok,Poland,53.132489,23.16884,1,0
Hammam Righa,Algeria,36.378853,2.397214,4,14
Nabubu,Burundi,-3.152796,29.376912,1,8
Thmar Da,Cambodia,0,0,1,0
Between Chmi and Verchni Lars,Russia,43.04513,44.287097,1,4
Voksh,Yugoslavia,42.50778,20.27278,1,4
Blace,Yugoslavia,42.410399,20.850217,2,2
Ljubenic,Yugoslavia,42.597778,20.291389,1,1
Bir Mourad Rais,Algeria,36.747578,3.051962,2,0
El Khemis,Algeria,36.350833,1.682222,3,27
Kyanika,Rwanda,-1.957876,30.112735,2,2
Ouled Alane,Algeria,0,0,1,2
El Marsa,Algeria,36.401579,0.916586,2,5
Hedjeret Lemguil,Algeria,32.363271,-0.943816,1,6
Cugaro,Burundi,-3.114453,30.039372,1,7
Kasika,Democratic Republic of the Congo,-2.922783,28.525221,1,37
Grabc,Yugoslavia,42.678181,20.618366,2,11
Malengue,Angola,-13.913801,16.817361,1,0
Lagri,Algeria,0,0,1,2
Moskva,Tajikistan,0,0,1,2
Ayn Shaghrah,Lebanon,33.317742,35.280762,1,0
Novaya Zemlya,Russia,74.633553,57.303402,1,0
Sibuco,Philippines,7.291386,122.064633,3,3
Kuyucak,Turkey,40.518812,37.610517,1,1
Gargin,Turkey,40.38148,36.126094,1,0
Dembos,Angola,-8.58058,13.663699,1,7
Gdyel,Algeria,35.782171,-0.423746,1,3
Sitangkai,Philippines,4.662801,119.399601,2,0
Akdana,Turkey,39.98335,43.074294,1,1
Luau,Angola,-9.655225,20.397593,1,30
Khasavyurtovsky (District),Russia,43.390031,46.616657,2,2
Beitunia,West Bank and Gaza Strip,31.898144,35.173237,2,4
Remchi,Algeria,35.06427,-1.429167,1,7
Tassadort,Algeria,36.716365,4.049834,1,0
Kakudu National Park,Australia,-12.673648,132.81754,1,0
Aleksandrovsk-Sakhalinsky,Russia,50.897778,142.16,1,0
Saraikhola,India,26.209015,92.938442,1,1
Yuzhno-Sakhalinsk,Russia,46.966667,142.733333,2,2
Tasovcici,Bosnia-Herzegovina,43.114117,17.71295,2,1
Lakedale,United States,35.078014,-78.963646,1,0
Sleptsovsk,Russia,43.079086,45.046568,1,1
Bangwani,India,33.778175,76.576171,1,11
Tizi,Algeria,35.315833,0.072222,1,7
Douar Ain Soltane,Algeria,35.23667,0.33083,1,7
Ouled Ben Abdelkader,Algeria,36.025833,1.276389,1,11
Kukuna,Sierra Leone,9.141738,-12.66474,1,28
Ain Tagourait,Algeria,36.603611,2.609444,4,7
Chawmanu,India,23.851472,91.995504,3,1
Dantewada District,India,18.9,81.35,42,229
Tomer,West Bank and Gaza Strip,32.018622,35.439803,1,1
Zemraya,Lebanon,33.285507,35.5001,1,0
Tamahart,India,26.303465,89.851099,1,6
Sonitpor district,India,26.678779,92.857672,7,21
Tell Abiad,Syria,36.695915,38.946732,1,0
Kindu,Democratic Republic of the Congo,-2.949221,25.923147,2,0
Azazga,Algeria,36.74704,4.370063,6,21
Rayhan,Lebanon,0,0,1,0
Maarake,Lebanon,33.273056,35.308611,1,0
Rock Springs,United States,41.58616,-109.222772,1,0
Bronschhofen,Switzerland,47.475889,9.036473,1,0
Beaverlodge,Canada,55.209444,-119.429167,1,0
Abbad,Lebanon,33.317742,35.280762,1,0
Koboko,Uganda,3.416799,30.95895,1,3
Oued Hamama,Algeria,35.721588,0.750374,1,4
Sidi Boulenouar,Algeria,34.852889,-1.280113,1,3
Ain Temouchent,Algeria,35.298989,-1.134537,1,3
Gelnel,India,25.209087,93.817886,1,9
Naga,Philippines,7.807908,122.699403,5,13
Orlat,Yugoslavia,42.563449,20.83741,1,3
Athiabari,India,26.398022,90.269415,2,12
Diplahan,Philippines,7.746118,122.967087,1,0
Magurë,Yugoslavia,42.602636,20.902977,1,0
Beersheva,Israel,31.248484,34.787853,1,0
Vail,United States,39.640261,-106.374272,1,0
Barrancaseca,Colombia,10.950236,-74.11702,1,0
Bredabaan,Belgium,51.26156,4.463925,1,0
Careva Cesma,Yugoslavia,42.580555,20.860463,1,1
Amherst,United States,42.978371,-78.799942,1,1
Safa Pora,India,34.238199,74.660068,1,1
Marseille,France,43.296482,5.36978,12,3
La Pacha,Colombia,9.259115,-74.260066,1,10
Altos del Rosario,Colombia,8.79181,-74.1625,1,20
Itamar,Israel,32.171833,35.309437,6,12
Dabshah,Lebanon,33.27393,35.294869,1,0
Baykoy,Turkey,37.559201,43.72126,1,1
Bouchrahil,Algeria,36.253719,3.15804,1,6
Resadiye District,Turkey,40.466606,37.445502,1,0
Belfort,France,47.639674,6.863849,1,0
Varennes-sur-Allier,France,46.312844,3.403498,1,0
Lakemba,Australia,-33.919568,151.07683,1,0
Baculud,Philippines,17.862691,121.716797,1,0
Quimussandi,Angola,-7.609102,15.050873,1,8
Ayni,Tajikistan,39.391504,68.53818,1,0
Opterusa,Yugoslavia,42.36856,20.716716,1,5
Malisevo,Yugoslavia,42.215181,20.759927,2,2
Patacharkuchi,India,26.51313,91.257351,1,6
Cheraga,Algeria,36.767339,2.961241,1,1
Laalam,Algeria,36.586235,5.441231,3,4
Chinhungo,Angola,0,0,1,3
Gbendembu,Sierra Leone,9.335122,-12.103217,1,100
Samaya,Sierra Leone,9.350089,-11.706829,1,96
Grabanicë,Yugoslavia,42.580555,20.860463,1,0
Matignon,France,48.595813,-2.293696,1,0
Kamaporoto,Sierra Leone,9.350089,-11.706829,1,16
Kabarole,Uganda,0.585079,30.251273,1,3
Ercan,Cyprus,35.15901,33.50397,1,0
Atiak,Uganda,3.256846,32.122086,2,12
Surrey,Canada,49.105897,-122.827956,3,1
Dipolog City,Philippines,8.588406,123.33978,1,1
Plaridel,Philippines,8.588406,123.33978,1,0
Pokrovsky Island,Russia,59.853371,30.348433,1,1
Nyanza-Lac,Burundi,-4.342097,29.599754,3,11
Oued Atteli,Algeria,36.266667,2.75,1,0
Boumerdès,Algeria,36.76029,3.472395,13,17
Dlaat,Lebanon,33.309864,35.290858,1,0
Sriguhphara,India,33.816087,75.213843,1,6
Tinsukia district,India,27.491929,95.347833,15,43
Moranhat,India,27.178162,94.916653,1,5
Nalli,India,27.442264,94.258405,1,0
Wii-Anaka,Uganda,2.569081,31.770401,1,11
Madura,Indonesia,-7.166667,113.466667,1,3
Sidi Rached,Algeria,36.562313,2.532485,1,12
Waitara,Australia,-33.711025,151.104299,1,0
Bani Zabyan,Yemen,14.752811,45.247861,1,0
Tadjena,Algeria,36.325456,1.137701,1,42
Podujevë,Yugoslavia,42.580555,20.860463,1,0
Oued al Aatchaane,Algeria,0,0,1,22
Raiwind,Pakistan,31.239837,74.212038,1,4
Karamdad Qureshi,Pakistan,30.390635,71.003269,2,36
Impasug-ong district,Philippines,8.304936,125.003254,1,1
Chinacota,Colombia,7.60799,-72.60038,1,0
Uskudar,Turkey,41.106178,28.689863,2,0
Lothair,South Africa,-26.38476,30.432278,1,2
Prekale,Yugoslavia,42.701171,20.466925,1,1
Manoharpur,India,22.232255,83.685368,2,5
Allahabad,India,25.435801,81.846311,7,8
Bwindi,Uganda,-0.7,31.75,1,8
Ezzaoura,Algeria,35.128894,7.96463,1,5
Kosovo Polje,Yugoslavia,42.629326,21.101316,5,5
Bunsingyi,Uganda,-1.220943,29.649916,1,1
Narayanpur,India,19.760181,78.705045,16,24
Tuilaphai,India,24.340933,93.587597,1,9
Urosevac,Yugoslavia,42.37056,21.15528,1,0
Cacolo,Angola,-9.168416,13.24912,2,52
Wilmersdorf,Germany,52.50153,13.401851,1,3
Berne,Switzerland,46.947922,7.444608,4,0
Najaf-e Ashraf,Iraq,0,0,1,3
Librazhd,Albania,41.183333,20.316667,1,0
Buhoma,Uganda,-0.986691,29.616601,1,11
Tizi Larba,Algeria,36.402222,1.435,1,1
Zeboudja,Algeria,36.097222,2.048889,1,1
Seyhan District,Turkey,36.967762,35.258725,2,1
Tamalous,Algeria,36.83727,6.637388,4,8
Larbatache,Algeria,36.637796,3.369813,1,2
Bhimpura,India,25.077604,84.914752,1,4
Kurmol,India,24.663717,93.906269,1,5
Cankiri,Turkey,40.601101,33.616287,1,4
Morlaix,France,48.577613,-3.828228,1,0
Bhekintini,South Africa,-29.616305,30.374113,1,0
Trapeang Chrey,Cambodia,11.025766,105.071011,1,0
Habril,Algeria,36.226758,2.631441,1,2
Paimpol,France,48.779765,-3.048816,1,0
Samaha district,Sudan,10.796277,26.510871,1,11
Iranirrippu,Sri Lanka,8.885503,80.276733,1,2
Tombocco,Angola,-6.814581,13.308018,1,5
Draa El Mizan,Algeria,36.535577,3.834176,9,16
Nawalapitiya,Sri Lanka,7.054993,80.534377,2,1
Haflong,India,25.163535,93.01364,12,5
Mziuri,Georgia,42.615404,41.71987,1,0
Asheville,United States,35.59846,-82.553144,1,0
Sunzha,Russia,42.949977,44.816236,1,1
Chhatak,Bangladesh,25.031328,91.665015,1,2
Sinari,India,25.096074,85.313119,1,32
Bordj Emir Khaled,Algeria,36.12139,2.20444,2,14
El Saque,Colombia,4.669244,-73.916877,1,0
El Desastre,Colombia,10.145663,-73.23638,1,0
Punta de la Aguja,Colombia,11.3,-74.183333,1,0
La Vuelta del Cura,Colombia,10.411301,-74.405661,1,0
La Loma del Balsamo,Colombia,10.29895,-74.03993,1,1
